Unnamed: 0,Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,raw-id,day,Level,priority
1091,1154.0_0_B1,,D,Calgary Trail South,,53.451720259,-113.492244342,0.0230324074,0d 06:00:00,9d 14:45:00,1,roadway,1154.0_0,,B1,10
1092,1155.0_0_B1,,D,Ermineskin,27A AVE-104 ST,53.45839608,-113.4952509,0.0031944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1155.0_0,,B1,10
1093,1156.0_0_B1,,D,Blue Quill,29 AVE-117 ST,53.46111483,-113.5347027,0.0023611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1156.0_0,,B1,10
1094,1157.0_0_B1,,D,Westbrook Estate,WESTBROOK DRIVE-127-130 ST,53.46931683,-113.5541072,0.05,0d 06:00:00,9d 14:45:00,1,neighbourhood,1157.0_0,,B1,10
1095,1168.0_0_B1,,D,Belgravia,77 AVE-118 ST,53.51263052,-113.5349077,0.0047222222,7d 06:00:00,7d 14:45:00,1,neighbourhood,1168.0_0,7.0,B1,1
1096,1169.0_0_B1,,D,Belgravia,73 AVE-118 ST,53.50870261,-113.5344007,0.0068055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1169.0_0,,B1,10
1097,1179.0_0_B1,,D,Falconer Heights,Between 1302 & 1304 Falconer Road,53.46324246,-113.5928984,0.0023611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1179.0_0,,B1,10
1098,1182.0_0_B1,,D,Blackmud Creek,Blackmud Creek Drive - Btw. Byrne Cres. & Blackmud Creek Cres.,53.42110526,-113.5083944,0.0048611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1182.0_0,,B1,10
1099,1183.0_0_B1,,D,Westbrook Estate,WESTBROOK DRIVE-124 ST,53.462898,-113.5440734,0.0263888889,0d 06:00:00,0d 14:45:00,1,neighbourhood,1183.0_0,0.0,B1,10
1100,1186.0_0_B1,,D,RiverValley Walterdale,10542 Fort Hill Road,53.52396898,-113.5027247,0.03125,0d 06:00:00,9d 14:45:00,1,neighbourhood,1186.0_0,,B1,10
1101,1189.0_0_B1,,D,Ermineskin,111 St North of 23 Ave,53.45758454,-113.5156765,0.0179166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1189.0_0,,B1,10
1102,1211.0_0_B1,,D,Brander Gardens,RIVERBEND ROAD-148 ST,53.49742958,-113.5742093,0.0206944444,3d 06:00:00,3d 14:45:00,1,neighbourhood,1211.0_0,3.0,B1,1
1103,1220.0_0_B1,,D,Rideau Park,42 AVE-109A ST,53.47991266,-113.5129958,0.0213888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1220.0_0,,B1,10
1104,1221.0_0_B1,,D,Rideau Park,43 AVE-108A ST,53.480784,-113.5113394,0.0031944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1221.0_0,,B1,10
1105,1223.0_0_B1,,D,Malmo Plains,48 AVE-112 ST,53.48514063,-113.5210698,0.0555555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1223.0_0,,B1,10
1106,1224.0_0_B1,,D,Malmo Plains,49 AVE-MALMO ROAD,53.48622188,-113.5223581,0.0154166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1224.0_0,,B1,10
1107,1225.0_0_B1,,D,Allendale,63A AVE-105-105A ST,53.50045846,-113.5012432,0.0104166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1225.0_0,,B1,10
1108,1237.0_0_B1,,D,Rhatigan Ridge,251 Rhatigan Rd E,53.47453048,-113.582503,0.0003009259,0d 06:00:00,9d 14:45:00,1,neighbourhood,1237.0_0,,B1,10
1109,1238.0_0_B1,,D,Rhatigan Ridge,#447 RONNING STREET to #481 Ronning Street,53.47456015,-113.593961,0.0056944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1238.0_0,,B1,10
1110,1239.0_0_B1,,D,Twin Brooks,11322-10 AVE,53.4403398,-113.526141,0.0011111111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1239.0_0,,B1,10
1111,1243.0_0_B1,,D,Twin Brooks,118ST-10A AVE,53.44115791,-113.5357926,0.0005555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1243.0_0,,B1,10
1112,1244.0_0_B1,,D,Twin Brooks,10 AVE/116A-118 ST,53.44007421,-113.5356427,0.0044444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1244.0_0,,B1,10
1113,1245.0_0_B1,,D,Rhatigan Ridge,#509 RONNING ST,53.47616867,-113.5963977,0.0076388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1245.0_0,,B1,10
1114,1248.0_0_B1,,D,Rhatigan Ridge,#811 ROMANIUK PLACE,53.47916235,-113.5911537,0.0047222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1248.0_0,,B1,10
1115,1249.0_0_B1,,D,Duggan,36 AVE-104 ST,53.4714405,-113.4970968,0.0075,0d 06:00:00,9d 14:45:00,1,neighbourhood,1249.0_0,,B1,10
1116,1255.0_0_B1,,D,Steinhauer,33 AVE-104 ST,53.46692412,-113.4987791,0.0080555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1255.0_0,,B1,10
1117,1257.0_0_B1,,D,Rutherford,#1133 Rutherford Close - #1044 Rutherford Place,53.42449233,-113.5303023,0.0080555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1257.0_0,,B1,10
1118,1262.0_0_B1,,D,Greenfield,35 AVE-113-115 ST,53.46828313,-113.5272171,0.0894444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1262.0_0,,B1,10
1119,1263.0_0_B1,,D,Rhatigan Ridge,#704 ROMANIUK ROAD # Romaniuk Road,53.47826259,-113.5930515,0.0015277778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1263.0_0,,B1,10
1120,1279.0_0_B1,,D,Blue Quill Estates,28A AVE-123-124 ST,53.45901085,-113.5418462,0.0061111111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1279.0_0,,B1,10
1121,1287.0_0_B1,,D,Lendrum Place,57 AVE-112 ST,53.49480108,-113.5203492,0.00625,0d 06:00:00,9d 14:45:00,1,neighbourhood,1287.0_0,,B1,10
1122,1288.0_0_B1,,D,Royal Gardens,41 AVE-113 ST,53.47676193,-113.5240764,0.0031944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1288.0_0,,B1,10
1123,1289.0_0_B1,,D,Blue Quill,Saddleback Road - 23 AVE to25 AVE,53.45539654,-113.5256592,0.0119444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1289.0_0,,B1,10
1124,1293.0_0_B1,,D,Belgravia,79 Ave - 116 St,53.51531289,-113.5329677,0.0138888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1293.0_0,,B1,10
1125,1295.0_0_B1,,D,Bulyea Heights,#909 BURLEY DRIVE,53.46940209,-113.5677741,0.0045833333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1295.0_0,,B1,10
1126,1296.0_0_B1,,D,Bulyea Heights,#910 BURLEY DRIVE,53.46911913,-113.5673905,0.0026388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1296.0_0,,B1,10
1127,1297.0_0_B1,,D,Bulyea Heights,#923 BURLEY DRIVE,53.46914301,-113.5692469,0.0052777778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1297.0_0,,B1,10
1128,1309.0_0_B1,,D,Rutherford,Behind #1740 RUTHERFORD POINT to Rutherford Road,53.42339942,-113.537686,0.0226388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1309.0_0,,B1,10
1129,1329.0_0_B1,,D,Blackburne,#356 BLACKBURNE DRIVE EAST,53.43201346,-113.4957155,0.0033333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1329.0_0,,B1,10
1130,1338.0_0_B1,,D,Brander Gardens,WHITEMUD ROAD-57-58 AVE,53.49525905,-113.5826479,0.0048611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1338.0_0,,B1,10
1131,1339.0_0_B1,,D,Leger,BTWN 733 & 737 LAUBER CRESCENT,53.46117129,-113.573818,0.0019444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1339.0_0,,B1,10
1132,1343.0_0_B1,,D,Terwilleger TOWNE,Tegler Gate - Tory Rd. to 23 ave.,53.45349025,-113.5735486,0.0073611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1343.0_0,,B1,10
1133,1349.0_0_B1,,D,Blue Quill,23A AVE-111A ST,53.45444878,-113.5178155,0.0025,0d 06:00:00,9d 14:45:00,1,neighbourhood,1349.0_0,,B1,10
1134,1350.0_0_B1,,D,Rutherford,119 St. SW to Rutherford Close - N side Rutherford Road SW,53.42265384,-113.5300018,0.0036111111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1350.0_0,,B1,10
1135,1351.0_0_B1,,D,Rutherford,Beside #1740 RUTHERFORD POINT,53.42437991,-113.5363726,0.0025,0d 06:00:00,9d 14:45:00,1,neighbourhood,1351.0_0,,B1,10
1136,1352.0_0_B1,,D,MacEwan,Btw. #646 & #616 & behind #616 & #710 McAllister Loop SW,53.43211931,-113.5213959,0.0277777778,1d 06:00:00,1d 14:45:00,1,neighbourhood,1352.0_0,1.0,B1,1
1137,1367.0_0_B1,,D,Belgravia,72 AVE-119 ST,53.50800915,-113.5381954,0.0072222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1367.0_0,,B1,10
1138,1369.0_0_B1,,D,Pleasantview,61 AVE-105B ST,53.4975966,-113.5025779,0.0284722222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1369.0_0,,B1,10
1139,1370.0_0_B1,,D,Pleasantview,51 AVE ALLERD WAY - 110 ST,53.48841224,-113.5109577,0.0232175926,0d 06:00:00,9d 14:45:00,1,neighbourhood,1370.0_0,,B1,10
1140,1371.0_0_B1,,D,Pleasantview,60 AVE-106 ST-107 ST,53.49448684,-113.5052734,0.02125,0d 06:00:00,9d 14:45:00,1,neighbourhood,1371.0_0,,B1,10
1141,1372.0_0_B1,,D,Pleasantview,60 AVE-106 ST,53.49548924,-113.5045618,0.0013888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1372.0_0,,B1,10
1142,1373.0_0_B1,,D,Pleasantview,60 AVE-109-109A ST,53.49717844,-113.5126498,0.00375,0d 06:00:00,9d 14:45:00,1,neighbourhood,1373.0_0,,B1,10
1143,1374.0_0_B1,,D,Grandview Heights,62A AVE-124 ST,53.49945764,-113.5424794,0.1106944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1374.0_0,,B1,10
1144,1375.0_0_B1,,D,Grandview Heights,65 AVE-124 ST,53.50203247,-113.5439914,0.0402777778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1375.0_0,,B1,10
1145,1376.0_0_B1,,D,Grandview Heights,65 AVE-126 ST,53.50095369,-113.5478907,0.0554166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1376.0_0,,B1,10
1146,1377.0_0_B1,,D,Grandview Heights,65 AVE-129 ST,53.4997431,-113.5518374,0.0275,0d 06:00:00,9d 14:45:00,1,neighbourhood,1377.0_0,,B1,10
1147,1378.0_0_B1,,D,Grandview Heights,63 AVE-129 ST,53.49871312,-113.5507144,0.0083333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1378.0_0,,B1,10
1148,1386.0_0_B1,,D,Twin Brooks,#104-TWIN BROOKS COVE,53.44169228,-113.5294923,0.0027777778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1386.0_0,,B1,10
1149,1390.0_0_B1,,D,Sweet Grass,29 AVE-111A ST,53.4620272,-113.5175962,0.0036111111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1390.0_0,,B1,10
1150,1391.0_0_B1,,D,Sweet Grass,31-31A AVE-113A ST,53.46415942,-113.5263082,0.0023611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1391.0_0,,B1,10
1151,1392.0_0_B1,,D,Sweet Grass,32-33A AVE-115 ST,53.4659225,-113.5309655,0.0043055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1392.0_0,,B1,10
1152,1393.0_0_B1,,D,Sweet Grass,33 AVE-111B-112 ST,53.46523485,-113.5201249,0.0054166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1393.0_0,,B1,10
1153,1395.0_0_B1,,D,Blackmud Creek,#2080 BLACKMUD CREEK DRIVE,53.42085897,-113.5089677,0.00625,0d 06:00:00,9d 14:45:00,1,neighbourhood,1395.0_0,,B1,10
1154,1399.0_0_B1,,D,Haddow,#437 Hunters Green to #535 Hunters Green,53.45539761,-113.5929514,0.0045833333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1399.0_0,,B1,10
1155,1400.0_0_B1,,D,Twin Brooks,09 AVE-113-116 ST,53.47068194,-113.5703818,0.1206944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1400.0_0,,B1,10
1156,1404.0_0_B1,,D,Twin Brooks,12 AVE-TWIN BROOKS CRESCENT,53.44504895,-113.5292942,0.0022222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1404.0_0,,B1,10
1157,1405.0_0_B1,,D,Twin Brooks,#430-TWIN BROOKS CRESCENT,53.44625399,-113.5286449,0.00375,0d 06:00:00,9d 14:45:00,1,neighbourhood,1405.0_0,,B1,10
1158,1416.0_0_B1,,D,Bulyea Heights,#269 BURTON ROAD,53.47622791,-113.5665807,0.0047222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1416.0_0,,B1,10
1159,1417.0_0_B1,,D,Twin Brooks,9 AVE-118 ST,53.43788843,-113.5378652,0.0029166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1417.0_0,,B1,10
1160,1421.0_0_B1,,D,Bulyea Heights,OEMING ROAD - TERWILLIGAR DR,53.47076357,-113.5718857,0.0433333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1421.0_0,,B1,10
1161,1427.0_0_B1,,D,Empire Park,106 ST-45-47 AVE,53.48265597,-113.5044001,0.0056944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1427.0_0,,B1,10
1162,1428.0_0_B1,,D,Lendrum Place,54A AVE-111A ST,53.49172111,-113.5198699,0.0179166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1428.0_0,,B1,10
1163,1429.0_0_B1,,D,Lendrum Place,51 AVE - 112 ST,53.48859595,-113.5200084,0.0154166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1429.0_0,,B1,10
1164,1430.0_0_B1,,D,Lendrum Place,51 AVE - 114A ST,53.48859852,-113.5256909,0.0130555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1430.0_0,,B1,10
1165,1431.0_0_B1,,D,Lendrum Place,54 AVE-114 ST,53.49092275,-113.5250283,0.0631944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1431.0_0,,B1,10
1166,1432.0_0_B1,,D,Lendrum Place,58 AVE-114A ST,53.49487381,-113.5271346,0.0168055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1432.0_0,,B1,10
1167,1433.0_0_B1,,D,U OF A,56 Ave east of 115 St,53.49257115,-113.5289358,0.0725,0d 06:00:00,9d 14:45:00,1,neighbourhood,1433.0_0,,B1,10
1168,1434.0_0_B1,,D,Lansdowne,52 AVE-124 ST,53.48980738,-113.548294,0.0043055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1434.0_0,,B1,10
1169,1441.0_0_B1,,D,Aspen Gardens,41 AVE-123 ST,53.4769466,-113.5457202,0.0069444444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1441.0_0,,B1,10
1170,1459.0_0_B1,,D,MacEwan,#3845 MCLEAN CLOSE to #221 MacEwan Road,53.42862787,-113.5264644,0.0043055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1459.0_0,,B1,10
1171,1460.0_0_B1,,D,Hodgson,938 Hollingsworth Bend - 520 HODGSON RD,53.4588106,-113.55563,0.0051388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1460.0_0,,B1,10
1172,1467.0_0_B1,,D,Calgary Trail North,51 Ave. - Calgary Trail South,53.48795973,-113.495164,0.0031944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1467.0_0,,B1,10
1173,1491.0_0_B1,,D,Windsor Park,84 AVE-118 ST,53.52052255,-113.5346349,0.02625,0d 06:00:00,9d 14:45:00,1,neighbourhood,1491.0_0,,B1,10
1174,1494.0_0_B1,,D,Blue Quill Estates,28-29 AVE-125-126 ST,53.45891079,-113.5467675,0.0902777778,6d 06:00:00,6d 14:45:00,1,neighbourhood,1494.0_0,6.0,B1,1
1175,1496.0_0_B1,,D,Bulyea Heights,#328 BUCHANAN WAY,53.46844105,-113.5797325,0.0025,0d 06:00:00,9d 14:45:00,1,neighbourhood,1496.0_0,,B1,10
1176,1499.0_0_B1,,D,Blackmud Creek,BETWEEN #527 & #531 BYRNE CRESCENT,53.4223416,-113.5044022,0.00125,0d 06:00:00,9d 14:45:00,1,neighbourhood,1499.0_0,,B1,10
1177,1500.0_0_B1,,D,Blackmud Creek,#2303 Bailey Court - #922 Blackmud Creek Cres.,53.41907741,-113.5084689,0.00375,0d 06:00:00,9d 14:45:00,1,neighbourhood,1500.0_0,,B1,10
1178,1505.0_0_B1,,D,Parkallen,70 AVE-109A ST,53.50681628,-113.5133595,0.0427777778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1505.0_0,,B1,10
1179,1507.0_0_B1,,D,McKernan,79 AVE-112 ST,53.51527628,-113.5200636,0.0736111111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1507.0_0,,B1,10
1180,1513.0_0_B1,,D,McKernan,73 AVE: 111 - 111A ST,53.51029192,-113.5174088,0.0030555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1513.0_0,,B1,10
1181,1515.0_0_B1,,D,Pleasantview,53 AVE-105 ST,53.4901234,-113.5007224,0.0273611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1515.0_0,,B1,10
1182,1516.0_0_B1,,D,Pleasantview,54 AVE-105 ST,53.49180881,-113.5007065,0.0456944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1516.0_0,,B1,10
1183,1517.0_0_B1,,D,Allendale,64A AVE-104-104A ST,53.5012907,-113.4986684,0.0048611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1517.0_0,,B1,10
1184,1518.0_0_B1,,D,Allendale,68 AVE-105 ST,53.50445888,-113.4998148,0.0158333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1518.0_0,,B1,10
1185,1520.0_0_B1,,D,Ogilvie Ridge,OGILVIE BLVD-OMAND DR.-EAST TO PIPELINE,53.46309019,-113.5598561,0.0148611111,0d 06:00:00,9d 14:45:00,1,neighbourhood,1520.0_0,,B1,10
1186,1529.0_0_B1,,D,Blue Quill,23B-24 AVE-111A ST,53.45580275,-113.5182087,0.00375,0d 06:00:00,9d 14:45:00,1,neighbourhood,1529.0_0,,B1,10
1187,1530.0_0_B1,,D,Blue Quill,24-25 AVE-116 ST,53.4558456,-113.5299861,0.005,0d 06:00:00,9d 14:45:00,1,neighbourhood,1530.0_0,,B1,10
1188,1540.0_0_B1,,D,Sweet Grass,33-33A AVE-112A-112B ST,53.46567019,-113.5226015,0.0056944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1540.0_0,,B1,10
1189,1541.0_0_B1,,D,Twin Brooks,#1204 - 119 St,53.44390089,-113.5413386,0.0029166667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1541.0_0,,B1,10
1190,1542.0_0_B1,,D,Twin Brooks,#879 Twin Brooks Close,53.448895,-113.5428917,0.0022222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1542.0_0,,B1,10
1191,1543.0_0_B1,,D,Twin Brooks,113 ST-12 AVE,53.44341294,-113.524728,0.0047222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1543.0_0,,B1,10
1192,1546.0_0_B1,,D,Steinhauer,30 AVE-110-110A ST,53.46206398,-113.5140526,0.0020833333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1546.0_0,,B1,10
1193,1547.0_0_B1,,D,Duggan,3803-105 ST,53.47341421,-113.5000821,0.0375,3d 06:00:00,3d 14:45:00,1,neighbourhood,1547.0_0,3.0,B1,1
1194,1549.0_0_B1,,D,Henderson,#954 HEACOCK ROAD- #688 HENDERSON ST,53.4709163,-113.5963299,0.00375,0d 06:00:00,9d 14:45:00,1,neighbourhood,1549.0_0,,B1,10
1195,1552.0_0_B1,,D,Henderson,648 HENDERSON ST - 715 HETU LANE,53.4692158,-113.5994337,0.0025,0d 06:00:00,9d 14:45:00,1,neighbourhood,1552.0_0,,B1,10
1196,1553.0_0_B1,,D,Henderson,NEXT TO #808 HEPBURN AVE,53.46838843,-113.5994591,0.0031944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1553.0_0,,B1,10
1197,1555.0_0_B1,,D,Terwilleger TOWNE,1084 Tory Road - #217 Tory Crescent to Rabbit Hill Rd..,53.45237812,-113.5670903,0.0581944444,6d 06:00:00,6d 14:45:00,1,neighbourhood,1555.0_0,6.0,B1,1
1198,1557.0_0_B1,,D,Brander Gardens,POCKET PARK ADJCENT TO 14515 66 AVE,53.5010827,-113.5715272,0.0151157407,0d 06:00:00,9d 14:45:00,1,neighbourhood,1557.0_0,,B1,10
1199,1558.0_0_B1,,D,Brander Gardens,64 AVE-150 ST,53.4976314,-113.57964,0.0047222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1558.0_0,,B1,10
1200,1569.0_0_B1,,D,Blue Quill,29 AVE-118 ST,53.46114379,-113.5376483,0.0022222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1569.0_0,,B1,10
1201,1571.0_0_B1,,D,Skyrattler,18 Ave. - 114 to 118 street,53.44927413,-113.5273708,0.0270833333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1571.0_0,,B1,10
1202,1573.0_0_B1,,D,Twin Brooks,112B ST-8 AVE,53.43761916,-113.5231834,0.0022222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1573.0_0,,B1,10
1203,1574.0_0_B1,,D,Twin Brooks,#803-116 ST,53.4369637,-113.5328706,0.0022222222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1574.0_0,,B1,10
1204,1575.0_0_B1,,D,Bulyea Heights,BURTON ROAD-BUTTERWORTH CLOSE,53.47870978,-113.5631236,0.0636111111,3d 06:00:00,3d 14:45:00,1,neighbourhood,1575.0_0,3.0,B1,1
1205,1579.0_0_B1,,D,Pleasantview,53 AVE-107 ST,53.48994103,-113.5077914,0.0616666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1579.0_0,,B1,10
1206,1580.0_0_B1,,D,Lansdowne,47 AVE-125 ST,53.48511298,-113.5467284,0.0201388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1580.0_0,,B1,10
1207,1581.0_0_B1,,D,Lendrum Place,55A AVE-113 ST,53.4936904,-113.5210463,0.00875,0d 06:00:00,9d 14:45:00,1,neighbourhood,1581.0_0,,B1,10
1208,1582.0_0_B1,,D,Duggan,106 ST-35-40 AVE,53.47573451,-113.5117251,0.0283333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1582.0_0,,B1,10
1209,1584.0_0_B1,,D,Rideau Park,42 AVE-107A ST,53.47877903,-113.5092525,0.0059722222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1584.0_0,,B1,10
1210,1585.0_0_B1,,D,Rideau Park,42-43 AVE-108-109A ST,53.47993615,-113.5113246,0.0131944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1585.0_0,,B1,10
1211,1586.0_0_B1,,D,Windsor Park,118 ST-UNIVERSITY AVE-84 AVE,53.51914012,-113.5346093,0.0041666667,0d 06:00:00,9d 14:45:00,1,neighbourhood,1586.0_0,,B1,10
1212,1601.0_0_B1,,D,Terwilleger TOWNE,4149 Tompkins Way,53.44755859,-113.5797159,0.0343055556,1d 06:00:00,1d 14:45:00,1,neighbourhood,1601.0_0,1.0,B1,1
1213,1602.0_0_B1,,D,Terwilleger TOWNE,4617 Turner Square,53.44578333,-113.5824423,0.0176388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1602.0_0,,B1,10
1214,1610.0_0_B1,,D,Pleasantview,106 Street - 53 Ave. to 60A Ave.,53.49206297,-113.5044893,0.0240277778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1610.0_0,,B1,10
1215,1619.0_0_B1,,D,Belgravia,74 AVE-118 ST,53.50985621,-113.5349109,0.0318055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1619.0_0,,B1,10
1216,1629.0_0_B1,,D,Windsor Park,90A AVE-117 ST,53.52582983,-113.5326362,0.0031944444,0d 06:00:00,9d 14:45:00,1,neighbourhood,1629.0_0,,B1,10
1217,1630.0_0_B1,,D,Windsor Park,91 AVE-120 ST,53.52742809,-113.5363244,0.0058333333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1630.0_0,,B1,10
1218,1633.0_0_B1,,D,Queen Alexandra,UNIVERSITY AVE-106 ST,53.51258752,-113.5044779,0.0045833333,0d 06:00:00,9d 14:45:00,1,neighbourhood,1633.0_0,,B1,10
1219,1634.0_0_B1,,D,Belgravia,78 AVE-119 ST,53.51424547,-113.5355121,0.0027777778,0d 06:00:00,9d 14:45:00,1,neighbourhood,1634.0_0,,B1,10
1220,1635.0_0_B1,,D,Belgravia,76 AVE-115 ST,53.51250531,-113.5287588,0.0026388889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1635.0_0,,B1,10
1221,1636.0_0_B1,,D,Queen Alexandra,73 AVE-108 ST,53.50966421,-113.5083314,0.02,6d 06:00:00,6d 14:45:00,1,neighbourhood,1636.0_0,6.0,B1,1
1222,1637.0_0_B1,,D,Queen Alexandra,72 AVE-105 ST,53.5080913,-113.501746,0.0318055556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1637.0_0,,B1,10
1223,1638.0_0_B1,,D,Windsor Park,86 AVE-118 ST,53.52187389,-113.5347193,0.0063888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1638.0_0,,B1,10
1224,1639.0_0_B1,,D,Belgravia,71A AVE-118-119 ST,53.5070304,-113.53702,0.0238888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1639.0_0,,B1,10
1225,1656.0_0_B1,,D,Duggan,36 AVE-109 ST,53.47011655,-113.5111887,0.0509722222,0d 06:00:00,9d 14:45:00,1,neighbourhood,1656.0_0,,B1,10
1226,1663_0_0_B1,,D,Sweet Grass,SADDLEBACK RD. 111 - 119 ST,53.46118388,-113.5182582,0.0752816358,3d 06:00:00,3d 14:45:00,1,neighbourhood,1663_0,,B1,1
1227,1663_1_0_B1,,D,Sweet Grass,SADDLEBACK RD. 111 - 119 ST,53.46118388,-113.5182582,0.0752816358,3d 06:00:00,3d 14:45:00,1,neighbourhood,1663_0,,B1,1
1228,1663_2_0_B1,,D,Sweet Grass,SADDLEBACK RD. 111 - 119 ST,53.46118388,-113.5182582,0.0752816358,3d 06:00:00,3d 14:45:00,1,neighbourhood,1663_0,,B1,1
1229,1668.0_0_B1,,D,Blue Quill Estates,#43 BLUE QUILL CRESCENT,53.46077611,-113.5398996,0.00125,0d 06:00:00,9d 14:45:00,1,neighbourhood,1668.0_0,,B1,10
1230,1675.0_0_B1,,D,Duggan,36 AVE-110 ST,53.47011375,-113.5142399,0.0413888889,0d 06:00:00,9d 14:45:00,1,neighbourhood,1675.0_0,,B1,10
1231,1676.0_0_B1,,D,Twin Brooks,11628-12 AVE,53.44515428,-113.535418,0.0130555556,0d 06:00:00,9d 14:45:00,1,neighbourhood,1676.0_0,,B1,10
