Id,address,cluster,end-time,job-id,latitude,longitude,name,quantity,required-skills,service-duration,start-time,type
826.0_1_A2,86 AVE-103 ST,,13d 14:45:00,,53.52278344,-113.495112,STRATHCONA,1.0,neighbourhood,0.3,5d 06:00:00,D
1193.0_1_A2,WAGNER ROAD - 86 ST,,13d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1.0,neighbourhood,4.25,5d 06:00:00,D
1380.0_1_A1,83-86 ST & 63-70 AVE,,13d 14:45:00,,53.50441537,-113.4562932,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.989,5d 06:00:00,D
1674.0_1_A1,66-70 AVE-E OF 93 ST BY RAVINE,,13d 14:45:00,,53.50483238,-113.4689413,HAZELDEAN,1.0,neighbourhood,0.4355,5d 06:00:00,D
1869.0_1_A2,NORTH SIDE ARGYLL ROAD: 83-75 ST,,13d 14:45:00,,53.5055051,-113.4487169,AVONMORE,1.0,neighbourhood,0.434,5d 06:00:00,D
1991.0_1_A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,13d 14:45:00,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1.0,neighbourhood,0.5,5d 06:00:00,D
2390.0_1_A1,9626 9sA Street NW,,13d 14:45:00,,53.53603562,-113.4780428,CLOVERDALE,1.0,neighbourhood,3.5,5d 06:00:00,D
2459.0_1_A2,66 AVE-88 ST,,13d 14:45:00,,53.50201544,-113.4658548,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.6605,5d 06:00:00,D
2477.0_1_A1,10955 50 Street NW,,13d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1.0,neighbourhood,5.1505,5d 06:00:00,D
2970.0_1_A1,50 ST-44 AVE,,13d 14:45:00,,53.48289789999999,-113.4211068,MILL WOODS GOLF COURSE,1.0,neighbourhood,7.0265,5d 06:00:00,D
3121.0_1_A1,106 AVE & 43 ST,,13d 14:45:00,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1.0,neighbourhood,0.1975,5d 06:00:00,D
3402.0_1_A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,13d 14:45:00,,53.45767318,-113.4449076,MILL WOODS PARK,1.0,neighbourhood,1.801,5d 06:00:00,D
3673.0_1_A1,SS WHITEMUD DRIVE BTWN 50 & 66 ST,,13d 14:45:00,,53.48573777,-113.4314986,MILL WOODS GOLF COURSE,1.0,roadway,2.2315,5d 06:00:00,D
4521.0_1_A1,80 AVE & 91 ST,,13d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,1.1635,5d 06:00:00,D
4179.0_1_A2,95 AVE-AUSTIN OBRIEN ROAD,,13d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1.0,neighbourhood,0.5175,5d 06:00:00,D
4124.0_1_A2,81-83 ST & 88-90 AVE,,13d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1.0,neighbourhood,2.141,5d 06:00:00,D
4376.0_1_A2,84 ST-105 AVE,,13d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1.0,neighbourhood,5.044,5d 06:00:00,D
1903_0_1_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,8d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1.0,neighbourhood,4.642,8d 06:00:00,D
1903_1_1_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,8d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1.0,neighbourhood,4.642,8d 06:00:00,D
1193_1_A2,WAGNER ROAD - 86 ST,,13d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1.0,neighbourhood,2.579,5d 06:00:00,D
1938_1_A2,43 to 45 AVE-111 to 114 ST,,13d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1.0,neighbourhood,4.5,5d 06:00:00,D
2157_1_A2,9100 Walterdale Hill NW,,13d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1.0,neighbourhood,2.7685,5d 06:00:00,D
466_1_A2,113 ST-61 to 72 AVE,,13d 14:45:00,,53.50330887,-113.5227047,Parkallen,1.0,neighbourhood,0.25,5d 06:00:00,D
827_1_A2,80 AVE-112 ST,,13d 14:45:00,,53.51638268,-113.5217269,Garneau,1.0,neighbourhood,0.4335,5d 06:00:00,D
1021_1_A2,63 AVE-106 ST,,13d 14:45:00,,53.50132503,-113.5031567,Allendale,1.0,neighbourhood,0.745,5d 06:00:00,D
1049_1_A2,SADDLEBACK ROAD-112 ST & 25 AVE-SADDLEBACK ROAD,,13d 14:45:00,,53.45908910000001,-113.5247067,Blue Quill,1.0,neighbourhood,2.403,5d 06:00:00,D
1151_1_A2,65 AVE-111 ST,,13d 14:45:00,,53.50271269,-113.5182882,Parkallen,1.0,neighbourhood,0.715,5d 06:00:00,D
1366_1_A2,79 AVE - 115 ST,,13d 14:45:00,,53.51515315,-113.5301038,McKernan,1.0,neighbourhood,0.485,5d 06:00:00,D
1492_1_A2,80 AVE-108 ST,,13d 14:45:00,,53.51662569,-113.51063229999998,Queen Alexanda,1.0,neighbourhood,0.45,5d 06:00:00,D
1514_1_A2,57-59 AVE-108 ST,,13d 14:45:00,,53.49465765,-113.5106175,Pleasantview,1.0,neighbourhood,0.508,5d 06:00:00,D
1531_1_A2,28 AVE-119 ST,,13d 14:45:00,,53.45726571,-113.5383559,Blue Quill Estates,1.0,neighbourhood,1.7225,5d 06:00:00,D
1566_1_A2,SADDLEBACK ROAD-114 ST,,13d 14:45:00,,53.45079412,-113.5230802,Skyrattler,1.0,neighbourhood,1.9065,5d 06:00:00,D
1590_1_A2,WALTERDALE ROAD-105 ST,,13d 14:45:00,,53.52814906,-113.5052596,RiverValley Walterdale,1.0,neighbourhood,0.57,5d 06:00:00,D
1791_1_A2,UNIVERSITY AVE-87 AVE,,13d 14:45:00,,53.52004776,-113.5387295,Windsor Park,1.0,neighbourhood,0.375,5d 06:00:00,D
1866_1_A2,10510-48 AVE,,13d 14:45:00,,53.48692327,-113.5010953,Empire Park,1.0,neighbourhood,0.41,5d 06:00:00,D
1886_1_A2,111 ST-29A to 34 AVE,,13d 14:45:00,,53.46393533,-113.5156731,Steinhauer,1.0,roadway,0.95915,5d 06:00:00,D
1893_0_1_A1,9330 Groat Road NW,,8d 14:45:00,,53.52760479999999,-113.5470072,River Valley Mayfair,1.0,neighbourhood,5.625,8d 06:00:00,D
1893_1_1_A1,9330 Groat Road NW,,8d 14:45:00,,53.52760479999999,-113.5470072,River Valley Mayfair,1.0,neighbourhood,5.625,8d 06:00:00,D
1953_1_A2,45-52A AVE-122-127 ST,,13d 14:45:00,,53.48722420000001,-113.5473912,Lansdowne,1.0,neighbourhood,0.936,5d 06:00:00,D
2018_1_A2,Calgary Trail - 23 AVE to 34 AVE,,13d 14:45:00,,53.46064037,-113.4935366,Calgary Trail South,1.0,roadway,1.325,5d 06:00:00,D
2082_1_A2,Keiler Road to 116 Street - Sask. Drive,,13d 14:45:00,,53.50604401,-113.5386693,Belgravia,1.0,neighbourhood,1.335,5d 06:00:00,D
2088_1_A2,111 ST-34 to 40 AVE,,13d 14:45:00,,53.47052086,-113.5159609,Duggan,1.0,roadway,0.82415,5d 06:00:00,D
2150_1_A2,BLACKMUD CREEK-RUNNING CREEK LANE,,13d 14:45:00,,53.44025147,-113.51355759999998,Twin Brooks,1.0,neighbourhood,0.9945,5d 06:00:00,D
2174_1_A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,13d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1.0,neighbourhood,5.0,5d 06:00:00,D
2190_1_A2,63 AVE-126 ST,,13d 14:45:00,,53.49914418,-113.5450879,Grandview Heights,1.0,neighbourhood,1.2355,5d 06:00:00,D
2191_1_A2,51 AVE-124 ST,,13d 14:45:00,,53.48661841,-113.5440894,Lansdowne,1.0,neighbourhood,1.6,5d 06:00:00,D
2196_1_A2,44 AVE-RIVERBEND ROAD,,13d 14:45:00,,53.48198664,-113.5820029,Ramsey Heights,1.0,neighbourhood,3.3155,5d 06:00:00,D
2249_1_A2,60 AVE-106 ST,,13d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1.0,neighbourhood,2.65,5d 06:00:00,D
2259_1_A2,Calgary Trail - 34 Ave to 45 Ave (Whitemud Drive),,13d 14:45:00,,53.47118696,-113.49375890000002,Calgary Trail South,1.0,roadway,1.244,5d 06:00:00,D
2260_1_A2,SASK. DR.-LOW LEVEL BRIDGE,,13d 14:45:00,,53.5336275,-113.4856998,Strathcona,1.0,neighbourhood,0.5,5d 06:00:00,D
2382_1_A2,12 AVE & 113 ST,,13d 14:45:00,,53.44258142,-113.5275563,Twin Brooks,1.0,neighbourhood,2.985,5d 06:00:00,D
2406_1_A2,46 AVE-140-142 ST,,13d 14:45:00,,53.48328608,-113.5624498,Brookside,1.0,neighbourhood,0.5,5d 06:00:00,D
2434_1_A1,104-105A ST-70-76 AVE,,13d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1.0,neighbourhood,1.25,5d 06:00:00,D
2460_1_A2,73 AVE-105A ST,,13d 14:45:00,,53.50885546,-113.5016621,Queen Alexanda,1.0,neighbourhood,0.418,5d 06:00:00,D
2472_1_A2,54 AVE-113A ST,,13d 14:45:00,,53.49282801,-113.5238408,Lendrum Place,1.0,neighbourhood,2.0008,5d 06:00:00,D
2473_1_A2,46 AVE-106 ST,,13d 14:45:00,,53.4839836,-113.502906,Empire Park,1.0,neighbourhood,1.1,5d 06:00:00,D
2474_1_A2,51 AVE-107 ST,,13d 14:45:00,,53.48622953,-113.5094554,Empire Park,1.0,neighbourhood,1.78,5d 06:00:00,D
2475_1_A2,74 AVE-113 ST,,13d 14:45:00,,53.51032729999999,-113.5249039,McKernan,1.0,neighbourhood,0.35,5d 06:00:00,D
2478_1_A2,40 AVE-117 ST,,13d 14:45:00,,53.47772887,-113.5337038,Royal Gardens,1.0,neighbourhood,1.05,5d 06:00:00,D
2479_1_A2,40 AVE-119 ST,,13d 14:45:00,,53.47846112,-113.5376293,Royal Gardens,1.0,neighbourhood,2.35,5d 06:00:00,D
2481_1_A2,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,13d 14:45:00,,53.51578395,-113.5376202,Belgravia,1.0,neighbourhood,0.32,5d 06:00:00,D
2506_1_A2,40 AVE-106 ST,,13d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1.0,neighbourhood,3.15,5d 06:00:00,D
2563_1_A2,11904 Emily Murphy Park Road NW,,13d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1.0,neighbourhood,0.5,5d 06:00:00,D
2608_1_A2,51 AVE-142 ST,,13d 14:45:00,,53.48776185,-113.5636818,Brookside,1.0,neighbourhood,0.4370000000000001,5d 06:00:00,D
2812_1_A2,88 AVE-118 ST,,13d 14:45:00,,53.52423438,-113.5359884,Windsor Park,1.0,neighbourhood,0.35,5d 06:00:00,D
2842_1_A2,37B AVE-114 ST,,13d 14:45:00,,53.47364825,-113.5249193,Greenfield,1.0,neighbourhood,3.2145,5d 06:00:00,D
2854_1_A2,78 AVE-107 ST,,13d 14:45:00,,53.51359696,-113.5049073,Queen Alexanda,1.0,neighbourhood,0.5295,5d 06:00:00,D
2859_1_A2,62 AVE-106A ST,,13d 14:45:00,,53.49963223,-113.5060312,Allendale,1.0,neighbourhood,0.365,5d 06:00:00,D
2871_1_A2,36A AVE-106 ST,,13d 14:45:00,,53.47280759,-113.50692,Duggan,1.0,neighbourhood,3.202,5d 06:00:00,D
2920_1_A2,32A AVE-106 ST,,13d 14:45:00,,53.46388565,-113.5056304,Steinhauer,1.0,neighbourhood,2.35,5d 06:00:00,D
2978_1_A2,48 AVE-115 ST,,13d 14:45:00,,53.48440534,-113.5305618,Malmo Plains,1.0,neighbourhood,1.05,5d 06:00:00,D
2988_1_A2,61 AVE-109-113 ST,,13d 14:45:00,,53.49858577,-113.51582659999998,Parkallen,1.0,neighbourhood,0.86,5d 06:00:00,D
2991_1_A2,Gateway Blvd. - Boundary Rd. to Ellerslie Rd.,,13d 14:45:00,,53.40868058,-113.502772,Ellerslie Industrial,1.0,neighbourhood,2.1865,5d 06:00:00,D
2992_1_A2,51 AVE-114 ST,,13d 14:45:00,,53.48911263,-113.5223643,Lendrum Place,1.0,neighbourhood,0.511,5d 06:00:00,D
3070_1_A2,76 AVE-106 ST,,13d 14:45:00,,53.5127943,-113.5022969,Queen Alexanda,1.0,neighbourhood,0.389,5d 06:00:00,D
3191_1_A2,144 ST-46-52 AVE,,13d 14:45:00,,53.4856364,-113.5692627,Brookside,1.0,neighbourhood,0.7425,5d 06:00:00,D
3267_1_A2,68 AVE-111 ST,,13d 14:45:00,,53.50398302,-113.517862,Parkallen,1.0,neighbourhood,0.9265,5d 06:00:00,D
3342_1_A2,19 - 20A AVE & 109 - 111 ST,,13d 14:45:00,,53.45024398,-113.5121273,Keheewin,1.0,neighbourhood,5.51975,5d 06:00:00,D
3343_1_A2,76 AVE-114 ST,,13d 14:45:00,,53.5132627,-113.5235063,McKernan,1.0,neighbourhood,1.0,5d 06:00:00,D
3344_1_A2,11507 - 74 Ave. & 74 Ave.- 116 Street,,13d 14:45:00,,53.50972814,-113.5314428,Belgravia,1.0,neighbourhood,0.77,5d 06:00:00,D
3468_1_A2,19 AVE-105 ST,,13d 14:45:00,,53.44972772,-113.5037655,Keheewin,1.0,neighbourhood,6.2485,5d 06:00:00,D
3479_1_A2,87 AVE-EMILY MURPHY PK RD (116 ST),,13d 14:45:00,,53.52798225,-113.5385165,Windsor Park,1.0,neighbourhood,0.67,5d 06:00:00,D
3545_1_A2,31 AVE-113 ST,,13d 14:45:00,,53.46205326,-113.5278072,Sweet Grass,1.0,neighbourhood,2.3,5d 06:00:00,D
3560_1_A2,39A AVE-ASPEN DRIVE WEST,,13d 14:45:00,,53.47425949,-113.5406793,Aspen Gardens,1.0,neighbourhood,2.34,5d 06:00:00,D
3568_1_A2,Groat Road - Groat Bridge South to 87 Ave.,,13d 14:45:00,,53.53059425,-113.5392559,River Valley Mayfair,1.0,neighbourhood,0.8245,5d 06:00:00,D
3725_1_A2,111 ST: 51 - 61 AVE,,13d 14:45:00,,53.49378457,-113.5162249,Pleasantview,1.0,neighbourhood,1.8,5d 06:00:00,D
4148_1_A2,16 AVE - 105 ST,,13d 14:45:00,,53.44387551,-113.4998194,Bearspaw,1.0,neighbourhood,2.7775,5d 06:00:00,D
4596_1_A2,29 AVE-106 ST,,13d 14:45:00,,53.4577281,-113.501628,Ermineskin,1.0,neighbourhood,5.0,5d 06:00:00,D
4630_1_A2,29 AVE-106 ST,,13d 14:45:00,,53.45839076,-113.5047456,Ermineskin,1.0,neighbourhood,5.0,5d 06:00:00,D
991890_1_A1,7000 143 Street NW,,13d 14:45:00,,53.50133909,-113.5795463,River Valley Whitemud,1.0,neighbourhood,4.76,5d 06:00:00,D
439.0_2_A1,10988 50 Street NW,,20d 14:45:00,,53.55772552,-113.4276558,CAPILANO,1.0,neighbourhood,5.4215,10d 06:00:00,D
735.0_2_A1,70-76 AVE - 93ST TO RAVINE,,20d 14:45:00,,53.50944504,-113.4667607,HAZELDEAN,1.0,neighbourhood,1.0105,10d 06:00:00,D
826.0_2_A2,86 AVE-103 ST,,20d 14:45:00,,53.52278344,-113.495112,STRATHCONA,1.0,neighbourhood,0.3,10d 06:00:00,D
1193.0_2_A2,WAGNER ROAD - 86 ST,,20d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1.0,neighbourhood,4.25,10d 06:00:00,D
1380.0_2_A1,83-86 ST & 63-70 AVE,,20d 14:45:00,,53.50441537,-113.4562932,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.989,10d 06:00:00,D
1674.0_2_A1,66-70 AVE-E OF 93 ST BY RAVINE,,20d 14:45:00,,53.50483238,-113.4689413,HAZELDEAN,1.0,neighbourhood,0.4355,10d 06:00:00,D
1869.0_2_A2,NORTH SIDE ARGYLL ROAD: 83-75 ST,,20d 14:45:00,,53.5055051,-113.4487169,AVONMORE,1.0,neighbourhood,0.434,10d 06:00:00,D
1991.0_2_A2,WEST OF PARSONS RD & 30 AVE TO RR TRACK,,20d 14:45:00,,53.46164208,-113.4886324,PARSONS INDUSTRIAL,1.0,neighbourhood,0.5,10d 06:00:00,D
2390.0_2_A1,9626 9sA Street NW,,20d 14:45:00,,53.53603562,-113.4780428,CLOVERDALE,1.0,neighbourhood,3.5,10d 06:00:00,D
2459.0_2_A2,66 AVE-88 ST,,20d 14:45:00,,53.50201544,-113.4658548,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,0.6605,10d 06:00:00,D
2477.0_2_A1,10955 50 Street NW,,20d 14:45:00,,53.55582658,-113.4039236,RIVER VALLEY GOLD BAR,1.0,neighbourhood,5.1505,10d 06:00:00,D
2970.0_2_A1,50 ST-44 AVE,,20d 14:45:00,,53.48289789999999,-113.4211068,MILL WOODS GOLF COURSE,1.0,neighbourhood,7.0265,10d 06:00:00,D
3121.0_2_A1,106 AVE & 43 ST,,20d 14:45:00,,53.55432133,-113.4081388,RIVER VALLEY GOLD BAR,1.0,neighbourhood,0.1975,10d 06:00:00,D
3402.0_2_A2,SOUTH SIDE/28AVE-MILLWOODS ROAD TO 66,,20d 14:45:00,,53.45767318,-113.4449076,MILL WOODS PARK,1.0,neighbourhood,1.801,10d 06:00:00,D
3673.0_2_A1,SS WHITEMUD DRIVE BTWN 50 & 66 ST,,20d 14:45:00,,53.48573777,-113.4314986,MILL WOODS GOLF COURSE,1.0,roadway,2.2315,10d 06:00:00,D
4521.0_2_A1,80 AVE & 91 ST,,20d 14:45:00,,53.51548244,-113.4701389,MILL CREEK RAVINE SOUTH,1.0,neighbourhood,1.1635,10d 06:00:00,D
4179.0_2_A2,95 AVE-AUSTIN OBRIEN ROAD,,20d 14:45:00,,53.53580303,-113.4249695,OTTEWELL,1.0,neighbourhood,0.5175,10d 06:00:00,D
4124.0_2_A2,81-83 ST & 88-90 AVE,,20d 14:45:00,,53.52360512,-113.4545367,IDYLWYLDE,1.0,neighbourhood,2.141,10d 06:00:00,D
4376.0_2_A2,84 ST-105 AVE,,20d 14:45:00,,53.54609059,-113.4590477,FOREST HEIGHTS,1.0,neighbourhood,5.044,10d 06:00:00,D
1903_0_2_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,15d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1.0,neighbourhood,4.642,15d 06:00:00,D
1903_1_2_A2,BTWN-23-28 AVE-BTWN-66 ST-MILLWOODS RO,,15d 14:45:00,,53.45575162,-113.4402779,MILL WOODS PARK,1.0,neighbourhood,4.642,15d 06:00:00,D
1193_2_A2,WAGNER ROAD - 86 ST,,20d 14:45:00,,53.49922599,-113.4525547,DAVIES INDUSTRIAL WEST,1.0,neighbourhood,2.579,10d 06:00:00,D
1938_2_A2,43 to 45 AVE-111 to 114 ST,,20d 14:45:00,,53.48114281,-113.5210328,Royal Gardens,1.0,neighbourhood,4.5,10d 06:00:00,D
2157_2_A2,9100 Walterdale Hill NW,,20d 14:45:00,,53.52669682,-113.5084117,RiverValley Walterdale,1.0,neighbourhood,2.7685,10d 06:00:00,D
466_2_A2,113 ST-61 to 72 AVE,,20d 14:45:00,,53.50330887,-113.5227047,Parkallen,1.0,neighbourhood,0.25,10d 06:00:00,D
827_2_A2,80 AVE-112 ST,,20d 14:45:00,,53.51638268,-113.5217269,Garneau,1.0,neighbourhood,0.4335,10d 06:00:00,D
1021_2_A2,63 AVE-106 ST,,20d 14:45:00,,53.50132503,-113.5031567,Allendale,1.0,neighbourhood,0.745,10d 06:00:00,D
1049_2_A2,SADDLEBACK ROAD-112 ST & 25 AVE-SADDLEBACK ROAD,,20d 14:45:00,,53.45908910000001,-113.5247067,Blue Quill,1.0,neighbourhood,2.403,10d 06:00:00,D
1151_2_A2,65 AVE-111 ST,,20d 14:45:00,,53.50271269,-113.5182882,Parkallen,1.0,neighbourhood,0.715,10d 06:00:00,D
1366_2_A2,79 AVE - 115 ST,,20d 14:45:00,,53.51515315,-113.5301038,McKernan,1.0,neighbourhood,0.485,10d 06:00:00,D
1492_2_A2,80 AVE-108 ST,,20d 14:45:00,,53.51662569,-113.51063229999998,Queen Alexanda,1.0,neighbourhood,0.45,10d 06:00:00,D
1514_2_A2,57-59 AVE-108 ST,,20d 14:45:00,,53.49465765,-113.5106175,Pleasantview,1.0,neighbourhood,0.508,10d 06:00:00,D
1531_2_A2,28 AVE-119 ST,,20d 14:45:00,,53.45726571,-113.5383559,Blue Quill Estates,1.0,neighbourhood,1.7225,10d 06:00:00,D
1566_2_A2,SADDLEBACK ROAD-114 ST,,20d 14:45:00,,53.45079412,-113.5230802,Skyrattler,1.0,neighbourhood,1.9065,10d 06:00:00,D
1590_2_A2,WALTERDALE ROAD-105 ST,,20d 14:45:00,,53.52814906,-113.5052596,RiverValley Walterdale,1.0,neighbourhood,0.57,10d 06:00:00,D
1791_2_A2,UNIVERSITY AVE-87 AVE,,20d 14:45:00,,53.52004776,-113.5387295,Windsor Park,1.0,neighbourhood,0.375,10d 06:00:00,D
1866_2_A2,10510-48 AVE,,20d 14:45:00,,53.48692327,-113.5010953,Empire Park,1.0,neighbourhood,0.41,10d 06:00:00,D
1886_2_A2,111 ST-29A to 34 AVE,,20d 14:45:00,,53.46393533,-113.5156731,Steinhauer,1.0,roadway,0.95915,10d 06:00:00,D
1893_0_2_A1,9330 Groat Road NW,,15d 14:45:00,,53.52760479999999,-113.5470072,River Valley Mayfair,1.0,neighbourhood,5.625,15d 06:00:00,D
1893_1_2_A1,9330 Groat Road NW,,15d 14:45:00,,53.52760479999999,-113.5470072,River Valley Mayfair,1.0,neighbourhood,5.625,15d 06:00:00,D
1953_2_A2,45-52A AVE-122-127 ST,,20d 14:45:00,,53.48722420000001,-113.5473912,Lansdowne,1.0,neighbourhood,0.936,10d 06:00:00,D
2018_2_A2,Calgary Trail - 23 AVE to 34 AVE,,20d 14:45:00,,53.46064037,-113.4935366,Calgary Trail South,1.0,roadway,1.325,10d 06:00:00,D
2082_2_A2,Keiler Road to 116 Street - Sask. Drive,,20d 14:45:00,,53.50604401,-113.5386693,Belgravia,1.0,neighbourhood,1.335,10d 06:00:00,D
2088_2_A2,111 ST-34 to 40 AVE,,20d 14:45:00,,53.47052086,-113.5159609,Duggan,1.0,roadway,0.82415,10d 06:00:00,D
2150_2_A2,BLACKMUD CREEK-RUNNING CREEK LANE,,20d 14:45:00,,53.44025147,-113.51355759999998,Twin Brooks,1.0,neighbourhood,0.9945,10d 06:00:00,D
2174_2_A2,CALGARY TRAIL SOUTH OF ELLERSLIE RD. 1KM,,20d 14:45:00,,53.41301857,-113.4962645,Ellerslie Industrial,1.0,neighbourhood,5.0,10d 06:00:00,D
2190_2_A2,63 AVE-126 ST,,20d 14:45:00,,53.49914418,-113.5450879,Grandview Heights,1.0,neighbourhood,1.2355,10d 06:00:00,D
2191_2_A2,51 AVE-124 ST,,20d 14:45:00,,53.48661841,-113.5440894,Lansdowne,1.0,neighbourhood,1.6,10d 06:00:00,D
2196_2_A2,44 AVE-RIVERBEND ROAD,,20d 14:45:00,,53.48198664,-113.5820029,Ramsey Heights,1.0,neighbourhood,3.3155,10d 06:00:00,D
2249_2_A2,60 AVE-106 ST,,20d 14:45:00,,53.49497705,-113.5020707,Pleasantview,1.0,neighbourhood,2.65,10d 06:00:00,D
2259_2_A2,Calgary Trail - 34 Ave to 45 Ave (Whitemud Drive),,20d 14:45:00,,53.47118696,-113.49375890000002,Calgary Trail South,1.0,roadway,1.244,10d 06:00:00,D
2260_2_A2,SASK. DR.-LOW LEVEL BRIDGE,,20d 14:45:00,,53.5336275,-113.4856998,Strathcona,1.0,neighbourhood,0.5,10d 06:00:00,D
2382_2_A2,12 AVE & 113 ST,,20d 14:45:00,,53.44258142,-113.5275563,Twin Brooks,1.0,neighbourhood,2.985,10d 06:00:00,D
2406_2_A2,46 AVE-140-142 ST,,20d 14:45:00,,53.48328608,-113.5624498,Brookside,1.0,neighbourhood,0.5,10d 06:00:00,D
2434_2_A1,104-105A ST-70-76 AVE,,20d 14:45:00,,53.50944549,-113.4993593,Queen Alexander,1.0,neighbourhood,1.25,10d 06:00:00,D
2460_2_A2,73 AVE-105A ST,,20d 14:45:00,,53.50885546,-113.5016621,Queen Alexanda,1.0,neighbourhood,0.418,10d 06:00:00,D
2472_2_A2,54 AVE-113A ST,,20d 14:45:00,,53.49282801,-113.5238408,Lendrum Place,1.0,neighbourhood,2.0008,10d 06:00:00,D
2473_2_A2,46 AVE-106 ST,,20d 14:45:00,,53.4839836,-113.502906,Empire Park,1.0,neighbourhood,1.1,10d 06:00:00,D
2474_2_A2,51 AVE-107 ST,,20d 14:45:00,,53.48622953,-113.5094554,Empire Park,1.0,neighbourhood,1.78,10d 06:00:00,D
2475_2_A2,74 AVE-113 ST,,20d 14:45:00,,53.51032729999999,-113.5249039,McKernan,1.0,neighbourhood,0.35,10d 06:00:00,D
2478_2_A2,40 AVE-117 ST,,20d 14:45:00,,53.47772887,-113.5337038,Royal Gardens,1.0,neighbourhood,1.05,10d 06:00:00,D
2479_2_A2,40 AVE-119 ST,,20d 14:45:00,,53.47846112,-113.5376293,Royal Gardens,1.0,neighbourhood,2.35,10d 06:00:00,D
2481_2_A2,University Ave. to Kieler Rd.(76 Ave.) - Sask. Dr.,,20d 14:45:00,,53.51578395,-113.5376202,Belgravia,1.0,neighbourhood,0.32,10d 06:00:00,D
2506_2_A2,40 AVE-106 ST,,20d 14:45:00,,53.47749859,-113.5070716,Rideau Park,1.0,neighbourhood,3.15,10d 06:00:00,D
2563_2_A2,11904 Emily Murphy Park Road NW,,20d 14:45:00,,53.5333067,-113.5356181,River Valley Mayfair,1.0,neighbourhood,0.5,10d 06:00:00,D
2608_2_A2,51 AVE-142 ST,,20d 14:45:00,,53.48776185,-113.5636818,Brookside,1.0,neighbourhood,0.4370000000000001,10d 06:00:00,D
2812_2_A2,88 AVE-118 ST,,20d 14:45:00,,53.52423438,-113.5359884,Windsor Park,1.0,neighbourhood,0.35,10d 06:00:00,D
2842_2_A2,37B AVE-114 ST,,20d 14:45:00,,53.47364825,-113.5249193,Greenfield,1.0,neighbourhood,3.2145,10d 06:00:00,D
2854_2_A2,78 AVE-107 ST,,20d 14:45:00,,53.51359696,-113.5049073,Queen Alexanda,1.0,neighbourhood,0.5295,10d 06:00:00,D
2859_2_A2,62 AVE-106A ST,,20d 14:45:00,,53.49963223,-113.5060312,Allendale,1.0,neighbourhood,0.365,10d 06:00:00,D
2871_2_A2,36A AVE-106 ST,,20d 14:45:00,,53.47280759,-113.50692,Duggan,1.0,neighbourhood,3.202,10d 06:00:00,D
2920_2_A2,32A AVE-106 ST,,20d 14:45:00,,53.46388565,-113.5056304,Steinhauer,1.0,neighbourhood,2.35,10d 06:00:00,D
2978_2_A2,48 AVE-115 ST,,20d 14:45:00,,53.48440534,-113.5305618,Malmo Plains,1.0,neighbourhood,1.05,10d 06:00:00,D
2988_2_A2,61 AVE-109-113 ST,,20d 14:45:00,,53.49858577,-113.51582659999998,Parkallen,1.0,neighbourhood,0.86,10d 06:00:00,D
2991_2_A2,Gateway Blvd. - Boundary Rd. to Ellerslie Rd.,,20d 14:45:00,,53.40868058,-113.502772,Ellerslie Industrial,1.0,neighbourhood,2.1865,10d 06:00:00,D
2992_2_A2,51 AVE-114 ST,,20d 14:45:00,,53.48911263,-113.5223643,Lendrum Place,1.0,neighbourhood,0.511,10d 06:00:00,D
