,Id,Level,address,cluster,day,end-time,index,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration,start-time,type
632,4034.0_0_B1,B1,EAST SIDE/C 50 ST 38 - 40 AVE,,9.0,9d 14:45:00,,,53.47302522,-113.4155722,MINCHAU,10,1,4034.0_0,roadway,1.5033333335999999,9d 06:00:00,D
633,4035.0_0_B1,B1,79 AVE-87 ST,,0.0,0d 14:45:00,,,53.51411138,-113.4595635,GREENVIEW,10,1,4035.0_0,neighbourhood,1.3266666672,0d 06:00:00,D
634,4039.0_0_B1,B1,WEST SIDE 50 ST BTWN 28-34 AVE,,,9d 14:45:00,,,53.46305567,-113.42110349999999,KING EDWARD PARK,10,1,4039.0_0,roadway,2.2766666663999997,0d 06:00:00,D
635,4043.0_0_B1,B1,79 ST-94 AVE,,7.0,7d 14:45:00,,,53.53148454,-113.4508368,PAPASCHASE INDUSTRIAL,1,1,4043.0_0,neighbourhood,3.1333333344000005,7d 06:00:00,D
636,4045.0_0_B1,B1,17 Ave-18A Ave & 48 St-Mill Woods Road East,,,9d 14:45:00,,,53.44749477,-113.4080485,OTTEWELL,10,1,4045.0_0,neighbourhood,3.87,0d 06:00:00,D
637,4047.0_0_B1,B1,79 -84 ST & 28 - 30 AVE,,,9d 14:45:00,,,53.46146120000001,-113.45574199999999,POLLARD MEADOWS,10,1,4047.0_0,neighbourhood,1.4433333336,0d 06:00:00,D
638,4048.0_0_B1,B1,1888 - 37 ST,,7.0,7d 14:45:00,,,53.44873644,-113.4006682,DALY GROVE,1,1,4048.0_0,neighbourhood,2.8894444439999996,7d 06:00:00,D
639,4054.0_0_B1,B1,83 AVE-104 ST,,,9d 14:45:00,,,53.51938404,-113.4970781,STRATHCONA,10,1,4054.0_0,neighbourhood,0.7399999992,0d 06:00:00,D
640,4055.0_0_B1,B1,84 AVE-104 ST,,,9d 14:45:00,,,53.51979968,-113.49703559999999,STRATHCONA,10,1,4055.0_0,neighbourhood,0.22000000080000004,0d 06:00:00,D
641,4067.0_0_B1,B1,14 Ave SW & 82 St SW,,,9d 14:45:00,,,53.42083735,-113.45816,SUMMERSIDE,10,1,4067.0_0,neighbourhood,1.0733333327999999,0d 06:00:00,D
642,4075_0_0_B1,B1,W/S 50 ST: 90 AVE - 101 AVE,,,3d 14:45:00,,,53.52949572,-113.4189642,OTTEWELL,1,1,4075_0,neighbourhood,1.6888888896000003,3d 06:00:00,D
643,4075_1_0_B1,B1,W/S 50 ST: 90 AVE - 101 AVE,,,3d 14:45:00,,,53.52949572,-113.4189642,OTTEWELL,1,1,4075_0,neighbourhood,1.6888888896000003,3d 06:00:00,D
644,4075_2_0_B1,B1,W/S 50 ST: 90 AVE - 101 AVE,,,3d 14:45:00,,,53.52949572,-113.4189642,OTTEWELL,1,1,4075_0,neighbourhood,1.6888888896000003,3d 06:00:00,D
645,4081.0_0_B1,B1,SOUTH SIDE&C 23 AVE-BTWN 85 ST-MILLWOO,,9.0,9d 14:45:00,,,53.45243671,-113.45410109999999,SATOO,10,1,4081.0_0,roadway,1.9600000008,9d 06:00:00,D
646,4082.0_0_B1,B1,E/S & C 50 ST BTWN 13 AVE-MILLWOODS RD S,,,9d 14:45:00,,,53.44377569,-113.41872859999998,CRAWFORD PLAINS,10,1,4082.0_0,roadway,1.1800000008,0d 06:00:00,D
647,4087.0_0_B1,B1,91 ST BTWN 51 & 54 AVE,,9.0,9d 14:45:00,,,53.48984947,-113.46703159999998,CORONET INDUSTRIAL,10,1,4087.0_0,roadway,0.8599999992,9d 06:00:00,D
648,4091.0_0_B1,B1,106A AVE-52 ST,,,9d 14:45:00,,,53.55324426,-113.4206097,CAPILANO,10,1,4091.0_0,neighbourhood,0.7966666656000001,0d 06:00:00,D
649,4098.0_0_B1,B1,JACKSON RD.-BOTH SIDES-44AVE TO PIPELIN,,,9d 14:45:00,,,53.48345561,-113.40774609999998,JACKSON HEIGHTS,10,1,4098.0_0,neighbourhood,0.3533333328,0d 06:00:00,D
650,4118.0_0_B1,B1,WESTSIDE/EAST SIDE 44 ST: JACKSON RD - P,,,9d 14:45:00,,,53.48073488,-113.40984850000001,JACKSON HEIGHTS,10,1,4118.0_0,neighbourhood,1.4200000008,0d 06:00:00,D
652,4120.0_0_B1,B1,WEST SIDE OF 50 ST: 34 Ave - 38 Ave,,,9d 14:45:00,,,53.46764427,-113.4186163,HILLVIEW,10,1,4120.0_0,roadway,1.5524999999999998,0d 06:00:00,D
653,4122_0_0_B1,B1,43A AVE: 27 - 30 ST,,3.0,3d 14:45:00,,,53.47978351,-113.38476979999999,LARKSPUR,1,1,4122_0,neighbourhood,1.8706481472,3d 06:00:00,D
654,4122_1_0_B1,B1,43A AVE: 27 - 30 ST,,3.0,3d 14:45:00,,,53.47978351,-113.38476979999999,LARKSPUR,1,1,4122_0,neighbourhood,1.8706481472,3d 06:00:00,D
655,4122_2_0_B1,B1,43A AVE: 27 - 30 ST,,3.0,3d 14:45:00,,,53.47978351,-113.38476979999999,LARKSPUR,1,1,4122_0,neighbourhood,1.8706481472,3d 06:00:00,D
656,4123_0_0_B1,B1,91 ST-86 AVE,,,3d 14:45:00,,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_0,neighbourhood,1.6777777775999998,3d 06:00:00,D
657,4123_1_0_B1,B1,91 ST-86 AVE,,,3d 14:45:00,,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_0,neighbourhood,1.6777777775999998,3d 06:00:00,D
658,4123_2_0_B1,B1,91 ST-86 AVE,,,3d 14:45:00,,,53.5227385,-113.4689726,BONNIE DOON,1,1,4123_0,neighbourhood,1.6777777775999998,3d 06:00:00,D
659,4125.0_0_B1,B1,77 ST-87 AVE,,,9d 14:45:00,,,53.52260208,-113.4461716,IDYLWYLDE,10,1,4125.0_0,neighbourhood,0.2733333336,0d 06:00:00,D
661,4127.0_0_B1,B1,77 ST-85 AVE/ALLEY 77-79 ST,,,9d 14:45:00,,,53.52033114,-113.4468263,IDYLWYLDE,10,1,4127.0_0,neighbourhood,1.7800000007999999,0d 06:00:00,D
662,4157.0_0_B1,B1,EAST SIDE & CENTER 66 ST: BTWN 23-28 AVE,,,9d 14:45:00,,,53.45573299,-113.4345074,MILL WOODS TOWN CENTRE,10,1,4157.0_0,roadway,0.5533333344,0d 06:00:00,D
663,4162.0_0_B1,B1,21 ST: 38 AVE - 43A AVE - SWMF,,,9d 14:45:00,,,53.47922173,-113.3770148,LARKSPUR,10,1,4162.0_0,neighbourhood,0.41333333279999995,0d 06:00:00,D
664,4165.0_0_B1,B1,23 ST & 37A AVE,,3.0,3d 14:45:00,,,53.47135276,-113.37876909999999,WILD ROSE,1,1,4165.0_0,neighbourhood,2.7736111104,3d 06:00:00,D
665,4177.0_0_B1,B1,Millbourned Road West & 40 Ave,,0.0,0d 14:45:00,,,53.47576909,-113.4545088,TWEDDLE PLACE,10,1,4177.0_0,neighbourhood,1.2266666664,0d 06:00:00,D
666,4186.0_0_B1,B1,JAMHA ROAD & JACKSON ROAD,,7.0,7d 14:45:00,,,53.48343111,-113.40725790000002,JACKSON HEIGHTS,1,1,4186.0_0,neighbourhood,1.4974999992,7d 06:00:00,D
667,4190_0_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,3d 14:45:00,,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,1.7577083328,3d 06:00:00,D
668,4190_1_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,3d 14:45:00,,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,1.7577083328,3d 06:00:00,D
669,4190_2_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,3d 14:45:00,,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,1.7577083328,3d 06:00:00,D
670,4190_3_0_B1,B1,98 AVE & 92 ST TO CAPILANO FREEWAY,,,3d 14:45:00,,,53.54654082,-113.4579086,RIVER VALLEY RIVERSIDE,1,1,4190_0,neighbourhood,1.7577083328,3d 06:00:00,D
671,4194.0_0_B1,B1,34 St South of 35A Ave East to park,,,9d 14:45:00,,,53.46573497,-113.3847335,WILD ROSE,10,1,4194.0_0,neighbourhood,0.6033333336,0d 06:00:00,D
672,4198.0_0_B1,B1,79 ST-98 AVE,,0.0,0d 14:45:00,,,53.53804707,-113.44705859999999,FOREST HEIGHTS,10,1,4198.0_0,neighbourhood,1.2066666672,0d 06:00:00,D
673,4199.0_0_B1,B1,S/S Millwoods RD S 80-66 ST,,,9d 14:45:00,,,53.44586932,-113.4440476,MENISA,10,1,4199.0_0,roadway,1.4166666672,0d 06:00:00,D
674,4204.0_0_B1,B1,SOUTH SIDE/C 34 AVE-BTWN-66-50 ST,,2.0,2d 14:45:00,,,53.46524425,-113.42821459999999,TAWA,1,1,4204.0_0,roadway,3.1600000007999998,2d 06:00:00,D
675,4211.0_0_B1,B1,66 ST-SCHOOL-37-38 AVE,,,9d 14:45:00,,,53.47283181,-113.4326882,HILLVIEW,10,1,4211.0_0,neighbourhood,3.1166666663999996,0d 06:00:00,D
676,4221.0_0_B1,B1,WEST SIDE 66 ST BTWN 28-34 AVE,,2.0,2d 14:45:00,,,53.46307087,-113.4353435,KAMEYOSEK,1,1,4221.0_0,roadway,1.8599999999999999,2d 06:00:00,D
677,4255.0_0_B1,B1,8310-88 AVE,,,9d 14:45:00,,,53.52390136,-113.45679809999999,BONNIE DOON,10,1,4255.0_0,neighbourhood,0.46666666560000003,0d 06:00:00,D
679,4259.0_0_B1,B1,44 ST-39 AVE,,3.0,3d 14:45:00,,,53.47452958,-113.4056587,KINISKI GARDENS,1,1,4259.0_0,neighbourhood,3.2666666664,3d 06:00:00,D
680,4260.0_0_B1,B1,W/S MILL WOODS RD EAST: 23 AVE - 34 AVE,,2.0,2d 14:45:00,,,53.459893900000004,-113.40752009999999,WEINLOS,1,1,4260.0_0,roadway,4.0000000008,2d 06:00:00,D
681,4261.0_0_B1,B1,54 ST & 107A AVE,,0.0,0d 14:45:00,,,53.55571284,-113.42354340000001,CAPILANO,10,1,4261.0_0,neighbourhood,2.9466666671999997,0d 06:00:00,D
682,4262.0_0_B1,B1,WEST SIDE 50 ST-82-90 AVE,,7.0,7d 14:45:00,,,53.52051234,-113.4190959,OTTEWELL,1,1,4262.0_0,neighbourhood,0.39,7d 06:00:00,D
683,4267_0_0_B1,B1,37 ST-33 AVE,,,3d 14:45:00,,,53.46154834,-113.4005705,BISSET,1,1,4267_0,neighbourhood,1.4688888888,3d 06:00:00,D
684,4267_1_0_B1,B1,37 ST-33 AVE,,,3d 14:45:00,,,53.46154834,-113.4005705,BISSET,1,1,4267_0,neighbourhood,1.4688888888,3d 06:00:00,D
685,4267_2_0_B1,B1,37 ST-33 AVE,,,3d 14:45:00,,,53.46154834,-113.4005705,BISSET,1,1,4267_0,neighbourhood,1.4688888888,3d 06:00:00,D
686,4278.0_0_B1,B1,WEST SIDE OF 97 ST NORTH OF 35 AVE - 39 A,,,9d 14:45:00,,,53.47206006,-113.47967309999999,STRATHCONA INDUSTRIAL PARK,10,1,4278.0_0,neighbourhood,1.1233333343999998,0d 06:00:00,D
687,4288.0_0_B1,B1,NORTH SIDE OF 106 AVE: 74 ST - ROWLAND Rd,,7.0,7d 14:45:00,,,53.54958854,-113.43978419999999,RIVER VALLEY GOLD BAR,1,1,4288.0_0,neighbourhood,0.18333333359999998,7d 06:00:00,D
688,4294.0_0_B1,B1,48 ST & 28 AVE,,3.0,3d 14:45:00,,,53.46097016,-113.41415690000001,WEINLOS,1,1,4294.0_0,neighbourhood,3.5449999992,3d 06:00:00,D
689,4308.0_0_B1,B1,86 AVE-68A ST,,0.0,0d 14:45:00,,,53.51979663,-113.4305139,KENILWORTH,10,1,4308.0_0,neighbourhood,1.5400000008,0d 06:00:00,D
690,4322.0_0_B1,B1,31 -32 AVE & LAKEWOOD RD. EAST - 66 ST,,,9d 14:45:00,,,53.46294353,-113.43875700000001,KAMEYOSEK,10,1,4322.0_0,neighbourhood,1.59,0d 06:00:00,D
691,4328.0_0_B1,B1,79 ST-LAKEWOOD RD S,,7.0,7d 14:45:00,,,53.45529188,-113.4558291,MEYONOHK,1,1,4328.0_0,neighbourhood,2.4661111104,7d 06:00:00,D
692,4331.0_0_B1,B1,EAST OF 75 ST SW & NORTH OF 7 AVE SW,,4.0,4d 14:45:00,,,53.42781177,-113.44932,ELLERSLIE,1,1,4331.0_0,neighbourhood,0.2899999992,4d 06:00:00,D
693,4341.0_0_B1,B1,41 AVE-41 ST,,0.0,0d 14:45:00,,,53.47838217,-113.4062629,KINISKI GARDENS,10,1,4341.0_0,neighbourhood,3.8838888887999996,0d 06:00:00,D
694,4343_0_0_B1,B1,WHITEMUD DRIVE : 17 ST. TO ROW,,,6d 14:45:00,,,53.481596395,-113.36576560700001,TAMARACK,1,1,4343_0,roadway,1.7863888896,6d 06:00:00,D
695,4343_1_0_B1,B1,WHITEMUD DRIVE : 17 ST. TO ROW,,,6d 14:45:00,,,53.481596395,-113.36576560700001,TAMARACK,1,1,4343_0,roadway,1.7863888896,6d 06:00:00,D
696,4343_2_0_B1,B1,WHITEMUD DRIVE : 17 ST. TO ROW,,,6d 14:45:00,,,53.481596395,-113.36576560700001,TAMARACK,1,1,4343_0,roadway,1.7863888896,6d 06:00:00,D
697,4344_0_0_B1,B1,W/S & C 34 St: 34 Ave - 23 Ave,,,5d 14:45:00,,,53.45868909,-113.39412150000001,BISSET,1,1,4344_0,roadway,1.8493518528,5d 06:00:00,D
698,4344_1_0_B1,B1,W/S & C 34 St: 34 Ave - 23 Ave,,,5d 14:45:00,,,53.45868909,-113.39412150000001,BISSET,1,1,4344_0,roadway,1.8493518528,5d 06:00:00,D
699,4344_2_0_B1,B1,W/S & C 34 St: 34 Ave - 23 Ave,,,5d 14:45:00,,,53.45868909,-113.39412150000001,BISSET,1,1,4344_0,roadway,1.8493518528,5d 06:00:00,D
700,4362_0_0_B1,B1,50-54 ST & 38-39 A AVE,,,3d 14:45:00,,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_0,neighbourhood,1.4255555544,3d 06:00:00,D
701,4362_1_0_B1,B1,50-54 ST & 38-39 A AVE,,,3d 14:45:00,,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_0,neighbourhood,1.4255555544,3d 06:00:00,D
702,4362_2_0_B1,B1,50-54 ST & 38-39 A AVE,,,3d 14:45:00,,,53.47265947,-113.4182492,GREENVIEW,1,1,4362_0,neighbourhood,1.4255555544,3d 06:00:00,D
703,4365.0_0_B1,B1,SOUTH SIDE/C 34 AVE-91 ST-MILLWOODS RD,,2.0,2d 14:45:00,,,53.46504899,-113.45928980000001,RICHFIELD,1,1,4365.0_0,roadway,3.0,2d 06:00:00,D
704,4366.0_0_B1,B1,WEST SIDE MILLWOODS RD-BTWN-34-28 AVE,,,9d 14:45:00,,,53.46348934,-113.4506085,TIPASKAN,10,1,4366.0_0,roadway,0.7066666656,0d 06:00:00,D
706,4375.0_0_B1,B1,E/S & C 99 ST: 63 AVE - 66 AVE/66 AVE - 72 AVE,,,9d 14:45:00,,,53.50272654,-113.4859926,HAZELDEAN,10,1,4375.0_0,neighbourhood,1.0966666656000001,0d 06:00:00,D
708,4398.0_0_B1,B1,17 St - 68 Ave,,,9d 14:45:00,,,53.50519941,-113.36516409999999,SOUTHEAST INDUSTRIAL,10,1,4398.0_0,neighbourhood,2.2544444448,0d 06:00:00,D
709,4411.0_0_B1,B1,39 ST-17A-17B AVE,,,9d 14:45:00,,,53.4474203,-113.401979,DALY GROVE,10,1,4411.0_0,neighbourhood,0.27,0d 06:00:00,D
710,4423.0_0_B1,B1,MW RD S-75 ST/ES OF SCHOOL,,6.0,6d 14:45:00,,,53.44656424,-113.4479371,EKOTA,1,1,4423.0_0,neighbourhood,1.9866666672000002,6d 06:00:00,D
711,4427.0_0_B1,B1,LAKEWOOD RD E - 31 AVE,,0.0,0d 14:45:00,,,53.46125892,-113.4432301,KAMEYOSEK,10,1,4427.0_0,neighbourhood,2.8594444439999998,0d 06:00:00,D
712,4428.0_0_B1,B1,39 ST-26 AVE/41 ST-BTWN-26-28 AVE,,,9d 14:45:00,,,53.45748528,-113.4011287,BISSET,10,1,4428.0_0,neighbourhood,1.6166666664000002,0d 06:00:00,D
713,4437.0_0_B1,B1,E/S 75 ST ABOVE WALL: 101AVE - 104 AVE,,,9d 14:45:00,,,53.54439071,-113.44275490000001,TERRACE HEIGHTS,10,1,4437.0_0,neighbourhood,0.8633333328,0d 06:00:00,D
716,4443.0_0_B1,B1,28 Ave: Parsons Road (99 St) - 91 St,,9.0,9d 14:45:00,,,53.45879988,-113.475642,PARSONS INDUSTRIAL,10,1,4443.0_0,roadway,0.8666666663999999,9d 06:00:00,D
717,4452.0_0_B1,B1,E/S & C 50 ST: 82 - 90 AVE,,7.0,7d 14:45:00,,,53.51956079,-113.4183455,LAMBTON INDUSTRIAL,1,1,4452.0_0,neighbourhood,1.9999999992000002,7d 06:00:00,D
718,4456.0_0_B1,B1,80 ST-102 AVE,,,9d 14:45:00,,,53.54312455,-113.4515283,FOREST HEIGHTS,10,1,4456.0_0,neighbourhood,2.4000000000000004,0d 06:00:00,D
719,4471.0_0_B1,B1,Tamarack Green - 12 St,,3.0,3d 14:45:00,,,53.46908585,-113.36064429999999,TAMARACK,1,1,4471.0_0,neighbourhood,1.9866666672000002,3d 06:00:00,D
721,4482.0_0_B1,B1,E/S & C 50 St: Mill Woods Road South - 23 Ave,,9.0,9d 14:45:00,,,53.44998974,-113.41932369999999,POLLARD MEADOWS,10,1,4482.0_0,roadway,2.2933333344,9d 06:00:00,D
722,4483.0_0_B1,B1,EAST SIDE/C 50 ST BTWN 34 & 38 AVE,,2.0,2d 14:45:00,,,53.46759607,-113.41811329999999,MINCHAU,1,1,4483.0_0,roadway,1.2799999992,2d 06:00:00,D
723,4484.0_0_B1,B1,66 ST-28 AVE/67 ST-29 AVE,,,9d 14:45:00,,,53.45991271,-113.4365959,KAMEYOSEK,10,1,4484.0_0,neighbourhood,3.1066666655999997,0d 06:00:00,D
724,4485.0_0_B1,B1,E/S & C 66 ST: 34 AVE - 38 AVE,,2.0,2d 14:45:00,,,53.46980168,-113.4376774,LEE RIDGE,1,1,4485.0_0,roadway,3.6866666664,2d 06:00:00,D
725,4486.0_0_B1,B1,65-66 ST & 34 A AVE-34 B AVE,,,9d 14:45:00,,,53.4675571,-113.43625390000001,HILLVIEW,10,1,4486.0_0,neighbourhood,0.2366666664,0d 06:00:00,D
726,4489.0_0_B1,B1,NORTH SIDE 98 AVE-67AST-75 ST,,,9d 14:45:00,,,53.53766041,-113.43895230000001,TERRACE HEIGHTS,10,1,4489.0_0,neighbourhood,0.9400000008,0d 06:00:00,D
727,4490.0_0_B1,B1,Roper Road: 50 St - 75 St,,,9d 14:45:00,,,53.49471468,-113.42821979999998,ROPER INDUSTRIAL,10,1,4490.0_0,roadway,1.1266666656000002,0d 06:00:00,D
728,4493.0_0_B1,B1,W/SIDE 75 ST: 76-82 AVE & 7319 - 80 AVE,,,9d 14:45:00,,,53.51483706,-113.4433172,KING EDWARD PARK,10,1,4493.0_0,neighbourhood,3.1000000007999997,0d 06:00:00,D
730,4500.0_0_B1,B1,31 Ave: 15 - 17 St,,,9d 14:45:00,,,53.47245777,-113.36683529999999,TAMARACK,10,1,4500.0_0,neighbourhood,0.6166666655999999,0d 06:00:00,D
731,4522_0_0_B1,B1,68 ST-100 AVE,,,3d 14:45:00,,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_0,neighbourhood,1.7777777784,3d 06:00:00,D
732,4522_1_0_B1,B1,68 ST-100 AVE,,,3d 14:45:00,,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_0,neighbourhood,1.7777777784,3d 06:00:00,D
733,4522_2_0_B1,B1,68 ST-100 AVE,,,3d 14:45:00,,,53.53949524,-113.435579,TERRACE HEIGHTS,1,1,4522_0,neighbourhood,1.7777777784,3d 06:00:00,D
734,4523.0_0_B1,B1,33 Ave North of Silver Berry Road,,,9d 14:45:00,,,53.46398378,-113.3861565,SILVER BERRY,10,1,4523.0_0,neighbourhood,1.5499999992000002,0d 06:00:00,D
736,4529.0_0_B1,B1,Ellerslie Rd:101 St-91 St & Parsons Rd:N of Ellersli,,2.0,2d 14:45:00,,,53.42624096,-113.4829633,ELLERSLIE INDUSTRIAL,1,1,4529.0_0,roadway,1.6166666664000002,2d 06:00:00,D
737,4531.0_0_B1,B1,66 St SW & 2 Ave SW,,4.0,4d 14:45:00,,,53.429125,-113.44044009999999,CHARLESWORTH,1,1,4531.0_0,neighbourhood,0.9366666671999999,4d 06:00:00,D
738,4532.0_0_B1,B1,3225 - 35 A Ave,,3.0,3d 14:45:00,,,53.46712332,-113.39234920000001,WILD ROSE,1,1,4532.0_0,neighbourhood,0.48499999920000003,3d 06:00:00,D
739,4533.0_0_B1,B1,East Side & Center 17 St: Whitemud Drive - 34 Av,,2.0,2d 14:45:00,,,53.47641410000001,-113.3685041,TAMARACK,1,1,4533.0_0,roadway,1.1899999991999999,2d 06:00:00,D
742,4536_0_0_B1,B1,3244 - 28A AVE,,,3d 14:45:00,,,53.46087204,-113.39014009999998,SILVER BERRY,1,1,4536_0,neighbourhood,1.6233333336,3d 06:00:00,D
743,4536_1_0_B1,B1,3244 - 28A AVE,,,3d 14:45:00,,,53.46087204,-113.39014009999998,SILVER BERRY,1,1,4536_0,neighbourhood,1.6233333336,3d 06:00:00,D
744,4536_2_0_B1,B1,3244 - 28A AVE,,,3d 14:45:00,,,53.46087204,-113.39014009999998,SILVER BERRY,1,1,4536_0,neighbourhood,1.6233333336,3d 06:00:00,D
745,4536_3_0_B1,B1,3244 - 28A AVE,,,3d 14:45:00,,,53.46087204,-113.39014009999998,SILVER BERRY,1,1,4536_0,neighbourhood,1.6233333336,3d 06:00:00,D
746,4538_0_0_B1,B1,38 AVE-58 ST,,1.0,1d 14:45:00,,,53.47530033,-113.427371,GREENVIEW,1,1,4538_0,neighbourhood,1.6666666656,1d 06:00:00,D
747,4538_1_0_B1,B1,38 AVE-58 ST,,1.0,1d 14:45:00,,,53.47530033,-113.427371,GREENVIEW,1,1,4538_0,neighbourhood,1.6666666656,1d 06:00:00,D
748,4538_2_0_B1,B1,38 AVE-58 ST,,1.0,1d 14:45:00,,,53.47530033,-113.427371,GREENVIEW,1,1,4538_0,neighbourhood,1.6666666656,1d 06:00:00,D
749,4540.0_0_B1,B1,SILVER BERRY RD EAST OF 34 ST,,,9d 14:45:00,,,53.46289366,-113.3914545,SILVER BERRY,10,1,4540.0_0,neighbourhood,1.9333333343999999,0d 06:00:00,D
750,4543.0_0_B1,B1,ELLERSLIE ROAD-66 ST,,6.0,6d 14:45:00,,,53.42636695,-113.4405375,CHARLESWORTH,1,1,4543.0_0,neighbourhood,1.3633333343999998,6d 06:00:00,D
752,4545.0_0_B1,B1,SOUTH SIDE MILLWOODS RD-87 ST-36 AVE,,,9d 14:45:00,,,53.47373454,-113.45869509999999,RICHFIELD,10,1,4545.0_0,roadway,1.3066666656,0d 06:00:00,D
753,4546_0_0_B1,B1,76 AVE-BTWN 50-34 ST,,,5d 14:45:00,,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_0,roadway,1.9888888896,5d 06:00:00,D
754,4546_1_0_B1,B1,76 AVE-BTWN 50-34 ST,,,5d 14:45:00,,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_0,roadway,1.9888888896,5d 06:00:00,D
755,4546_2_0_B1,B1,76 AVE-BTWN 50-34 ST,,,5d 14:45:00,,,53.51227905,-113.4115501,WEIR INDUSTRIAL,1,1,4546_0,roadway,1.9888888896,5d 06:00:00,D
756,4547.0_0_B1,B1,75 ST & 82 - 90 AVE,,,9d 14:45:00,,,53.52192105,-113.4428855,KENILWORTH,10,1,4547.0_0,neighbourhood,0.1866666672,0d 06:00:00,D
757,4550.0_0_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,8.0,8d 14:45:00,,,53.51408458,-113.43241450000001,GAINER INDUSTRIAL,1,1,4550.0_0,roadway,0.2800000008,8d 06:00:00,D
758,4554.0_0_B1,B1,66 St Ellerslie to 2 AVE,,,9d 14:45:00,,,53.42793174,-113.44279590000001,ELLERSLIE,10,1,4554.0_0,roadway,0.43333333440000005,0d 06:00:00,D
759,4556.0_0_B1,B1,FULTON ROAD-103-104 AVE,,3.0,3d 14:45:00,,,53.54598543,-113.4250088,FULTON PLACE,1,1,4556.0_0,neighbourhood,1.6249999992000002,3d 06:00:00,D
760,4557.0_0_B1,B1,EAST OF 57 ST BTWN TERRACE ROAD - 101 A,,,9d 14:45:00,,,53.5410779,-113.422009,TERRACE HEIGHTS,10,1,4557.0_0,neighbourhood,1.0533333336,0d 06:00:00,D
761,4562.0_0_B1,B1,106 Ave & 43 St,,,9d 14:45:00,,,53.55184294,-113.4089197,RIVER VALLEY GOLD BAR,10,1,4562.0_0,neighbourhood,1.3166666664000002,0d 06:00:00,D
762,4572.0_0_B1,B1,KNOTTWOOD ROAD W-17 AVE,,6.0,6d 14:45:00,,,53.44613593,-113.45762490000001,SATOO,1,1,4572.0_0,neighbourhood,1.8325000008,6d 06:00:00,D
763,4573.0_0_B1,B1,N & S 17 Ave SW east of 85 St SW,,,9d 14:45:00,,,53.41767320000001,-113.46288600000001,SUMMERSIDE,10,1,4573.0_0,neighbourhood,0.6166666655999999,0d 06:00:00,D
764,4574.0_0_B1,B1,33B Ave: 17 St - 23 St,,,9d 14:45:00,,,53.46510533,-113.37180190000001,SILVER BERRY,10,1,4574.0_0,neighbourhood,1.1633333328,0d 06:00:00,D
765,4576.0_0_B1,B1,94 AVE-OTTEWELL ROAD,,0.0,0d 14:45:00,,,53.53142729,-113.43727890000001,OTTEWELL,10,1,4576.0_0,neighbourhood,2.0125000008,0d 06:00:00,D
766,4578.0_0_B1,B1,NORTH SIDE 101 AVE-67-70 ST,,,9d 14:45:00,,,53.54130736,-113.4338686,TERRACE HEIGHTS,10,1,4578.0_0,neighbourhood,0.5433333336,0d 06:00:00,D
767,4579.0_0_B1,B1,Savaryn Drive: 22 Ave SW- Summerside Link,,,9d 14:45:00,,,53.41302714,-113.46657140000002,SUMMERSIDE,10,1,4579.0_0,neighbourhood,0.6166666655999999,0d 06:00:00,D
768,4581.0_0_B1,B1,Savaryn Drive & Summerside Link,,7.0,7d 14:45:00,,,53.41291999,-113.47750090000001,SUMMERSIDE,1,1,4581.0_0,neighbourhood,1.0099999992,7d 06:00:00,D
769,4583_0_0_B1,B1,S/S & C 98 AVE: 67A ST - TERRACE ROAD,,,3d 14:45:00,,,53.53704906,-113.42937979999999,OTTEWELL,1,1,4583_0,neighbourhood,1.7333333327999998,3d 06:00:00,D
770,4583_1_0_B1,B1,S/S & C 98 AVE: 67A ST - TERRACE ROAD,,,3d 14:45:00,,,53.53704906,-113.42937979999999,OTTEWELL,1,1,4583_0,neighbourhood,1.7333333327999998,3d 06:00:00,D
771,4583_2_0_B1,B1,S/S & C 98 AVE: 67A ST - TERRACE ROAD,,,3d 14:45:00,,,53.53704906,-113.42937979999999,OTTEWELL,1,1,4583_0,neighbourhood,1.7333333327999998,3d 06:00:00,D
772,4584_0_0_B1,B1,E/S 34 ST: RAVINE SOUTH TO 23 AVE,,,6d 14:45:00,,,53.46076594,-113.39356299999999,SILVER BERRY,1,1,4584_0,roadway,1.8311111111999998,6d 06:00:00,D
